,VOLUME,TAVG_Calc,PRCP,SNOW,Collision_Count_Hr,Target_Volume_1hr,Lag_Volume_1hr,Hour_of_Day,Day_of_Week
2025-01-13 17:00:00,4802.45,38.0,2.14,0.0,1,4012.6,4950.45,17,0
2025-01-13 18:00:00,4012.6,38.0,2.14,0.0,0,2959.4,4802.45,18,0
2025-01-13 19:00:00,2959.4,38.0,2.14,0.0,0,2399.55,4012.6,19,0
2025-01-13 20:00:00,2399.55,38.0,2.14,0.0,4,1958.25,2959.4,20,0
2025-01-13 21:00:00,1958.25,38.0,2.14,0.0,0,1332.6,2399.55,21,0
2025-01-13 22:00:00,1332.6,38.0,2.14,0.0,0,808.95,1958.25,22,0
2025-01-13 23:00:00,808.95,38.0,2.14,0.0,1,456.2,1332.6,23,0
2025-01-14 00:00:00,456.2,37.0,0.21,0.0,0,332.55,808.95,0,1
2025-01-14 01:00:00,332.55,37.0,0.21,0.0,0,328.4,456.2,1,1
2025-01-14 02:00:00,328.4,37.0,0.21,0.0,0,492.75,332.55,2,1
2025-01-14 03:00:00,492.75,37.0,0.21,0.0,0,1272.05,328.4,3,1
2025-01-14 04:00:00,1272.05,37.0,0.21,0.0,0,2707.05,492.75,4,1
2025-01-14 05:00:00,2707.05,37.0,0.21,0.0,0,4004.7,1272.05,5,1
2025-01-14 06:00:00,4004.7,37.0,0.21,0.0,0,4877.05,2707.05,6,1
2025-01-14 07:00:00,4877.05,37.0,0.21,0.0,0,5016.65,4004.7,7,1
2025-01-14 08:00:00,5016.65,37.0,0.21,0.0,1,4580.1,4877.05,8,1
2025-01-14 09:00:00,4580.1,37.0,0.21,0.0,1,4111.2,5016.65,9,1
2025-01-14 10:00:00,4111.2,37.0,0.21,0.0,0,3970.1,4580.1,10,1
2025-01-14 11:00:00,3970.1,37.0,0.21,0.0,0,4302.2,4111.2,11,1
2025-01-14 12:00:00,4302.2,37.0,0.21,0.0,2,4546.7,3970.1,12,1
2025-01-14 13:00:00,4546.7,37.0,0.21,0.0,2,4934.0,4302.2,13,1
2025-01-14 14:00:00,4934.0,37.0,0.21,0.0,2,5139.5,4546.7,14,1
2025-01-14 15:00:00,5139.5,37.0,0.21,0.0,0,4862.0,4934.0,15,1
2025-01-14 16:00:00,4862.0,37.0,0.21,0.0,2,4714.9,5139.5,16,1
2025-01-14 17:00:00,4714.9,37.0,0.21,0.0,0,4244.2,4862.0,17,1
2025-01-14 18:00:00,4244.2,37.0,0.21,0.0,0,3271.2,4714.9,18,1
2025-01-14 19:00:00,3271.2,37.0,0.21,0.0,0,2574.35,4244.2,19,1
2025-01-14 20:00:00,2574.35,37.0,0.21,0.0,0,2072.1,3271.2,20,1
2025-01-14 21:00:00,2072.1,37.0,0.21,0.0,0,1435.45,2574.35,21,1
2025-01-14 22:00:00,1435.45,37.0,0.21,0.0,0,840.3,2072.1,22,1
2025-01-14 23:00:00,840.3,37.0,0.21,0.0,0,473.85,1435.45,23,1
2025-01-15 00:00:00,473.85,38.0,0.14,0.0,0,339.35,840.3,0,2
2025-01-15 01:00:00,339.35,38.0,0.14,0.0,1,338.85,473.85,1,2
2025-01-15 02:00:00,338.85,38.0,0.14,0.0,0,515.65,339.35,2,2
2025-01-15 03:00:00,515.65,38.0,0.14,0.0,0,1265.2,338.85,3,2
2025-01-15 04:00:00,1265.2,38.0,0.14,0.0,0,2742.25,515.65,4,2
2025-01-15 05:00:00,2742.25,38.0,0.14,0.0,0,4020.95,1265.2,5,2
2025-01-15 06:00:00,4020.95,38.0,0.14,0.0,1,4926.5,2742.25,6,2
2025-01-15 07:00:00,4926.5,38.0,0.14,0.0,1,4883.45,4020.95,7,2
2025-01-15 08:00:00,4883.45,38.0,0.14,0.0,2,4557.05,4926.5,8,2
2025-01-15 09:00:00,4557.05,38.0,0.14,0.0,1,4180.45,4883.45,9,2
2025-01-15 10:00:00,4180.45,38.0,0.14,0.0,1,4118.6,4557.05,10,2
2025-01-15 11:00:00,4118.6,38.0,0.14,0.0,0,4390.6,4180.45,11,2
2025-01-15 12:00:00,4390.6,38.0,0.14,0.0,0,4706.15,4118.6,12,2
2025-01-15 13:00:00,4706.15,38.0,0.14,0.0,0,5044.3,4390.6,13,2
2025-01-15 14:00:00,5044.3,38.0,0.14,0.0,1,5079.15,4706.15,14,2
2025-01-15 15:00:00,5079.15,38.0,0.14,0.0,0,4868.0,5044.3,15,2
2025-01-15 16:00:00,4868.0,38.0,0.14,0.0,0,4835.95,5079.15,16,2
2025-01-15 17:00:00,4835.95,38.0,0.14,0.0,0,4209.25,4868.0,17,2
2025-01-15 18:00:00,4209.25,38.0,0.14,0.0,0,3344.25,4835.95,18,2
2025-01-15 19:00:00,3344.25,38.0,0.14,0.0,0,2761.2,4209.25,19,2
2025-01-15 20:00:00,2761.2,38.0,0.14,0.0,1,2280.5,3344.25,20,2
2025-01-15 21:00:00,2280.5,38.0,0.14,0.0,0,1540.85,2761.2,21,2
2025-01-15 22:00:00,1540.85,38.0,0.14,0.0,0,925.45,2280.5,22,2
2025-01-15 23:00:00,925.45,38.0,0.14,0.0,0,534.55,1540.85,23,2
2025-01-16 00:00:00,534.55,37.0,0.53,0.0,0,364.3,925.45,0,3
2025-01-16 01:00:00,364.3,37.0,0.53,0.0,0,365.45,534.55,1,3
2025-01-16 02:00:00,365.45,37.0,0.53,0.0,0,539.85,364.3,2,3
2025-01-16 03:00:00,539.85,37.0,0.53,0.0,0,1247.6,365.45,3,3
2025-01-16 04:00:00,1247.6,37.0,0.53,0.0,0,2666.0,539.85,4,3
2025-01-16 05:00:00,2666.0,37.0,0.53,0.0,0,3957.35,1247.6,5,3
2025-01-16 06:00:00,3957.35,37.0,0.53,0.0,0,4901.75,2666.0,6,3
2025-01-16 07:00:00,4901.75,37.0,0.53,0.0,0,4970.8,3957.35,7,3
2025-01-16 08:00:00,4970.8,37.0,0.53,0.0,0,4644.2,4901.75,8,3
2025-01-16 09:00:00,4644.2,37.0,0.53,0.0,2,4202.8,4970.8,9,3
2025-01-16 10:00:00,4202.8,37.0,0.53,0.0,2,4189.15,4644.2,10,3
2025-01-16 11:00:00,4189.15,37.0,0.53,0.0,1,4277.6,4202.8,11,3
2025-01-16 12:00:00,4277.6,37.0,0.53,0.0,0,4461.35,4189.15,12,3
2025-01-16 13:00:00,4461.35,37.0,0.53,0.0,1,4748.25,4277.6,13,3
2025-01-16 14:00:00,4748.25,37.0,0.53,0.0,1,4923.0,4461.35,14,3
2025-01-16 15:00:00,4923.0,37.0,0.53,0.0,0,4769.55,4748.25,15,3
2025-01-16 16:00:00,4769.55,37.0,0.53,0.0,1,4773.95,4923.0,16,3
2025-01-16 17:00:00,4773.95,37.0,0.53,0.0,0,4340.75,4769.55,17,3
2025-01-16 18:00:00,4340.75,37.0,0.53,0.0,0,3484.7,4773.95,18,3
2025-01-16 19:00:00,3484.7,37.0,0.53,0.0,2,2807.8,4340.75,19,3
2025-01-16 20:00:00,2807.8,37.0,0.53,0.0,1,2320.85,3484.7,20,3
2025-01-16 21:00:00,2320.85,37.0,0.53,0.0,0,1664.1,2807.8,21,3
2025-01-16 22:00:00,1664.1,37.0,0.53,0.0,1,1030.4,2320.85,22,3
2025-01-16 23:00:00,1030.4,37.0,0.53,0.0,2,578.95,1664.1,23,3
2025-01-17 00:00:00,578.95,39.0,7.21,0.6,0,387.2,1030.4,0,4
2025-01-17 01:00:00,387.2,39.0,7.21,0.6,0,394.0,578.95,1,4
2025-01-17 02:00:00,394.0,39.0,7.21,0.6,0,534.15,387.2,2,4
2025-01-17 03:00:00,534.15,39.0,7.21,0.6,0,1175.2,394.0,3,4
2025-01-17 04:00:00,1175.2,39.0,7.21,0.6,0,2477.1,534.15,4,4
2025-01-17 05:00:00,2477.1,39.0,7.21,0.6,0,3658.1,1175.2,5,4
2025-01-17 06:00:00,3658.1,39.0,7.21,0.6,0,4581.5,2477.1,6,4
2025-01-17 07:00:00,4581.5,39.0,7.21,0.6,2,4606.3,3658.1,7,4
2025-01-17 08:00:00,4606.3,39.0,7.21,0.6,0,4485.1,4581.5,8,4
2025-01-17 09:00:00,4485.1,39.0,7.21,0.6,2,4275.5,4606.3,9,4
2025-01-17 10:00:00,4275.5,39.0,7.21,0.6,0,4407.65,4485.1,10,4
2025-01-17 11:00:00,4407.65,39.0,7.21,0.6,0,4719.2,4275.5,11,4
2025-01-17 12:00:00,4719.2,39.0,7.21,0.6,0,4929.45,4407.65,12,4
2025-01-17 13:00:00,4929.45,39.0,7.21,0.6,0,5062.95,4719.2,13,4
2025-01-17 14:00:00,5062.95,39.0,7.21,0.6,0,5068.05,4929.45,14,4
2025-01-17 15:00:00,5068.05,39.0,7.21,0.6,2,4998.05,5062.95,15,4
2025-01-17 16:00:00,4998.05,39.0,7.21,0.6,0,4905.15,5068.05,16,4
2025-01-17 17:00:00,4905.15,39.0,7.21,0.6,1,4608.65,4998.05,17,4
2025-01-17 18:00:00,4608.65,39.0,7.21,0.6,4,3798.65,4905.15,18,4
2025-01-17 19:00:00,3798.65,39.0,7.21,0.6,0,3126.45,4608.65,19,4
2025-01-17 20:00:00,3126.45,39.0,7.21,0.6,0,2733.55,3798.65,20,4
2025-01-17 21:00:00,2733.55,39.0,7.21,0.6,1,2242.85,3126.45,21,4
2025-01-17 22:00:00,2242.85,39.0,7.21,0.6,0,1423.7,2733.55,22,4
2025-01-17 23:00:00,1423.7,39.0,7.21,0.6,0,883.4,2242.85,23,4
2025-01-18 00:00:00,883.4,35.0,0.39,0.0,0,567.05,1423.7,0,5
2025-01-18 01:00:00,567.05,35.0,0.39,0.0,0,463.85,883.4,1,5
2025-01-18 02:00:00,463.85,35.0,0.39,0.0,0,404.25,567.05,2,5
2025-01-18 03:00:00,404.25,35.0,0.39,0.0,0,557.8,463.85,3,5
2025-01-18 04:00:00,557.8,35.0,0.39,0.0,0,871.6,404.25,4,5
2025-01-18 05:00:00,871.6,35.0,0.39,0.0,1,1458.0,557.8,5,5
2025-01-18 06:00:00,1458.0,35.0,0.39,0.0,0,2034.85,871.6,6,5
2025-01-18 07:00:00,2034.85,35.0,0.39,0.0,0,2880.05,1458.0,7,5
2025-01-18 08:00:00,2880.05,35.0,0.39,0.0,0,3753.45,2034.85,8,5
2025-01-18 09:00:00,3753.45,35.0,0.39,0.0,1,4323.5,2880.05,9,5
2025-01-18 10:00:00,4323.5,35.0,0.39,0.0,0,4721.75,3753.45,10,5
2025-01-18 11:00:00,4721.75,35.0,0.39,0.0,1,4899.45,4323.5,11,5
2025-01-18 12:00:00,4899.45,35.0,0.39,0.0,1,4954.5,4721.75,12,5
2025-01-18 13:00:00,4954.5,35.0,0.39,0.0,1,4964.2,4899.45,13,5
2025-01-18 14:00:00,4964.2,35.0,0.39,0.0,0,4879.5,4954.5,14,5
2025-01-18 15:00:00,4879.5,35.0,0.39,0.0,1,4904.75,4964.2,15,5
2025-01-18 16:00:00,4904.75,35.0,0.39,0.0,1,4849.45,4879.5,16,5
2025-01-18 17:00:00,4849.45,35.0,0.39,0.0,1,4274.75,4904.75,17,5
2025-01-18 18:00:00,4274.75,35.0,0.39,0.0,1,3341.05,4849.45,18,5
2025-01-18 19:00:00,3341.05,35.0,0.39,0.0,0,2920.9,4274.75,19,5
2025-01-18 20:00:00,2920.9,35.0,0.39,0.0,4,2701.4,3341.05,20,5
2025-01-18 21:00:00,2701.4,35.0,0.39,0.0,2,2321.15,2920.9,21,5
2025-01-18 22:00:00,2321.15,35.0,0.39,0.0,1,1421.35,2701.4,22,5
2025-01-18 23:00:00,1421.35,35.0,0.39,0.0,1,894.35,2321.15,23,5
2025-01-19 00:00:00,894.35,35.0,0.22000000000000003,0.0,1,568.8,1421.35,0,6
2025-01-19 01:00:00,568.8,35.0,0.22000000000000003,0.0,0,462.25,894.35,1,6
2025-01-19 02:00:00,462.25,35.0,0.22000000000000003,0.0,1,371.75,568.8,2,6
2025-01-19 03:00:00,371.75,35.0,0.22000000000000003,0.0,2,426.8,462.25,3,6
2025-01-19 04:00:00,426.8,35.0,0.22000000000000003,0.0,0,679.6,371.75,4,6
2025-01-19 05:00:00,679.6,35.0,0.22000000000000003,0.0,0,1104.75,426.8,5,6
2025-01-19 06:00:00,1104.75,35.0,0.22000000000000003,0.0,0,1436.25,679.6,6,6
2025-01-19 07:00:00,1436.25,35.0,0.22000000000000003,0.0,0,1970.8,1104.75,7,6
2025-01-19 08:00:00,1970.8,35.0,0.22000000000000003,0.0,0,2954.35,1436.25,8,6
2025-01-19 09:00:00,2954.35,35.0,0.22000000000000003,0.0,0,3725.3,1970.8,9,6
2025-01-19 10:00:00,3725.3,35.0,0.22000000000000003,0.0,1,4206.15,2954.35,10,6
2025-01-19 11:00:00,4206.15,35.0,0.22000000000000003,0.0,0,4485.55,3725.3,11,6
2025-01-19 12:00:00,4485.55,35.0,0.22000000000000003,0.0,1,4660.8,4206.15,12,6
2025-01-19 13:00:00,4660.8,35.0,0.22000000000000003,0.0,1,4614.35,4485.55,13,6
2025-01-19 14:00:00,4614.35,35.0,0.22000000000000003,0.0,0,4570.0,4660.8,14,6
2025-01-19 15:00:00,4570.0,35.0,0.22000000000000003,0.0,1,4520.4,4614.35,15,6
2025-01-19 16:00:00,4520.4,35.0,0.22000000000000003,0.0,0,4300.95,4570.0,16,6
2025-01-19 17:00:00,4300.95,35.0,0.22000000000000003,0.0,0,3669.85,4520.4,17,6
2025-01-19 18:00:00,3669.85,35.0,0.22000000000000003,0.0,2,3146.3,4300.95,18,6
2025-01-19 19:00:00,3146.3,35.0,0.22000000000000003,0.0,0,2613.8,3669.85,19,6
2025-01-19 20:00:00,2613.8,35.0,0.22000000000000003,0.0,0,2207.2,3146.3,20,6
2025-01-19 21:00:00,2207.2,35.0,0.22000000000000003,0.0,0,1558.65,2613.8,21,6
2025-01-19 22:00:00,1558.65,35.0,0.22000000000000003,0.0,0,947.95,2207.2,22,6
2025-01-19 23:00:00,947.95,35.0,0.22000000000000003,0.0,2,582.7368421052631,1558.65,23,6
2025-01-20 00:00:00,582.7368421052631,37.0,0.09,0.0,0,373.63157894736844,947.95,0,0
2025-01-20 01:00:00,373.63157894736844,37.0,0.09,0.0,0,304.94736842105266,582.7368421052631,1,0
2025-01-20 02:00:00,304.94736842105266,37.0,0.09,0.0,0,415.6842105263158,373.63157894736844,2,0
2025-01-20 03:00:00,415.6842105263158,37.0,0.09,0.0,0,923.6842105263158,304.94736842105266,3,0
2025-01-20 04:00:00,923.6842105263158,37.0,0.09,0.0,0,1793.1052631578948,415.6842105263158,4,0
2025-01-20 05:00:00,1793.1052631578948,37.0,0.09,0.0,0,2739.7368421052633,923.6842105263158,5,0
2025-01-20 06:00:00,2739.7368421052633,37.0,0.09,0.0,0,3177.9473684210525,1793.1052631578948,6,0
2025-01-20 07:00:00,3177.9473684210525,37.0,0.09,0.0,1,3257.684210526316,2739.7368421052633,7,0
2025-01-20 08:00:00,3257.684210526316,37.0,0.09,0.0,1,3599.3684210526317,3177.9473684210525,8,0
2025-01-20 09:00:00,3599.3684210526317,37.0,0.09,0.0,0,4017.2631578947367,3257.684210526316,9,0
2025-01-20 10:00:00,4017.2631578947367,37.0,0.09,0.0,1,4179.894736842105,3599.3684210526317,10,0
2025-01-20 11:00:00,4179.894736842105,37.0,0.09,0.0,0,4606.526315789473,4017.2631578947367,11,0
2025-01-20 12:00:00,4606.526315789473,37.0,0.09,0.0,1,4818.315789473684,4179.894736842105,12,0
2025-01-20 13:00:00,4818.315789473684,37.0,0.09,0.0,1,5119.631578947368,4606.526315789473,13,0
2025-01-20 14:00:00,5119.631578947368,37.0,0.09,0.0,1,5060.789473684211,4818.315789473684,14,0
2025-01-20 15:00:00,5060.789473684211,37.0,0.09,0.0,2,5055.473684210527,5119.631578947368,15,0
2025-01-20 16:00:00,5055.473684210527,37.0,0.09,0.0,0,4584.473684210527,5060.789473684211,16,0
2025-01-20 17:00:00,4584.473684210527,37.0,0.09,0.0,0,3807.7894736842104,5055.473684210527,17,0
2025-01-20 18:00:00,3807.7894736842104,37.0,0.09,0.0,0,3037.5263157894738,4584.473684210527,18,0
2025-01-20 19:00:00,3037.5263157894738,37.0,0.09,0.0,1,2511.6315789473683,3807.7894736842104,19,0
2025-01-20 20:00:00,2511.6315789473683,37.0,0.09,0.0,1,2115.157894736842,3037.5263157894738,20,0
2025-01-20 21:00:00,2115.157894736842,37.0,0.09,0.0,1,1489.157894736842,2511.6315789473683,21,0
2025-01-20 22:00:00,1489.157894736842,37.0,0.09,0.0,1,941.2105263157895,2115.157894736842,22,0
2025-01-20 23:00:00,941.2105263157895,37.0,0.09,0.0,0,475.6111111111111,1489.157894736842,23,0
2025-01-21 00:00:00,475.6111111111111,35.0,0.07,0.0,0,306.6666666666667,941.2105263157895,0,1
2025-01-21 01:00:00,306.6666666666667,35.0,0.07,0.0,0,295.1111111111111,475.6111111111111,1,1
2025-01-21 02:00:00,295.1111111111111,35.0,0.07,0.0,0,456.8888888888889,306.6666666666667,2,1
2025-01-21 03:00:00,456.8888888888889,35.0,0.07,0.0,0,1176.111111111111,295.1111111111111,3,1
2025-01-21 04:00:00,1176.111111111111,35.0,0.07,0.0,0,2637.6111111111113,456.8888888888889,4,1
2025-01-21 05:00:00,2637.6111111111113,35.0,0.07,0.0,0,3983.222222222222,1176.111111111111,5,1
2025-01-21 06:00:00,3983.222222222222,35.0,0.07,0.0,0,5054.055555555556,2637.6111111111113,6,1
2025-01-21 07:00:00,5054.055555555556,35.0,0.07,0.0,0,5071.111111111111,3983.222222222222,7,1
2025-01-21 08:00:00,5071.111111111111,35.0,0.07,0.0,1,4608.111111111111,5054.055555555556,8,1
2025-01-21 09:00:00,4608.111111111111,35.0,0.07,0.0,1,4048.1666666666665,5071.111111111111,9,1
2025-01-21 10:00:00,4048.1666666666665,35.0,0.07,0.0,2,4032.5555555555557,4608.111111111111,10,1
2025-01-21 11:00:00,4032.5555555555557,35.0,0.07,0.0,1,4220.111111111111,4048.1666666666665,11,1
2025-01-21 12:00:00,4220.111111111111,35.0,0.07,0.0,0,4334.055555555556,4032.5555555555557,12,1
2025-01-21 13:00:00,4334.055555555556,35.0,0.07,0.0,0,4874.611111111111,4220.111111111111,13,1
2025-01-21 14:00:00,4874.611111111111,35.0,0.07,0.0,1,4973.555555555556,4334.055555555556,14,1
2025-01-21 15:00:00,4973.555555555556,35.0,0.07,0.0,0,4792.055555555556,4874.611111111111,15,1
2025-01-21 16:00:00,4792.055555555556,35.0,0.07,0.0,0,4801.777777777777,4973.555555555556,16,1
2025-01-21 17:00:00,4801.777777777777,35.0,0.07,0.0,0,4242.277777777777,4792.055555555556,17,1
2025-01-21 18:00:00,4242.277777777777,35.0,0.07,0.0,0,3170.8888888888887,4801.777777777777,18,1
2025-01-21 19:00:00,3170.8888888888887,35.0,0.07,0.0,0,2486.277777777778,4242.277777777777,19,1
2025-01-21 20:00:00,2486.277777777778,35.0,0.07,0.0,1,2044.0555555555557,3170.8888888888887,20,1
2025-01-21 21:00:00,2044.0555555555557,35.0,0.07,0.0,1,1484.4444444444443,2486.277777777778,21,1
2025-01-21 22:00:00,1484.4444444444443,35.0,0.07,0.0,0,905.5,2044.0555555555557,22,1
2025-01-21 23:00:00,905.5,35.0,0.07,0.0,0,510.3888888888889,1484.4444444444443,23,1
2025-01-22 00:00:00,510.3888888888889,35.0,0.03,0.0,0,347.3333333333333,905.5,0,2
2025-01-22 01:00:00,347.3333333333333,35.0,0.03,0.0,1,336.94444444444446,510.3888888888889,1,2
2025-01-22 02:00:00,336.94444444444446,35.0,0.03,0.0,0,491.3333333333333,347.3333333333333,2,2
2025-01-22 03:00:00,491.3333333333333,35.0,0.03,0.0,0,1183.0555555555557,336.94444444444446,3,2
2025-01-22 04:00:00,1183.0555555555557,35.0,0.03,0.0,0,2607.5555555555557,491.3333333333333,4,2
2025-01-22 05:00:00,2607.5555555555557,35.0,0.03,0.0,0,3920.8888888888887,1183.0555555555557,5,2
2025-01-22 06:00:00,3920.8888888888887,35.0,0.03,0.0,0,5080.333333333333,2607.5555555555557,6,2
2025-01-22 07:00:00,5080.333333333333,35.0,0.03,0.0,2,5058.388888888889,3920.8888888888887,7,2
2025-01-22 08:00:00,5058.388888888889,35.0,0.03,0.0,0,4644.055555555556,5080.333333333333,8,2
2025-01-22 09:00:00,4644.055555555556,35.0,0.03,0.0,1,4201.833333333333,5058.388888888889,9,2
2025-01-22 10:00:00,4201.833333333333,35.0,0.03,0.0,0,4030.277777777778,4644.055555555556,10,2
2025-01-22 11:00:00,4030.277777777778,35.0,0.03,0.0,1,4315.333333333333,4201.833333333333,11,2
2025-01-22 12:00:00,4315.333333333333,35.0,0.03,0.0,0,4657.166666666667,4030.277777777778,12,2
2025-01-22 13:00:00,4657.166666666667,35.0,0.03,0.0,1,4941.611111111111,4315.333333333333,13,2
2025-01-22 14:00:00,4941.611111111111,35.0,0.03,0.0,0,4964.555555555556,4657.166666666667,14,2
2025-01-22 15:00:00,4964.555555555556,35.0,0.03,0.0,0,4933.222222222223,4941.611111111111,15,2
2025-01-22 16:00:00,4933.222222222223,35.0,0.03,0.0,1,4894.166666666667,4964.555555555556,16,2
2025-01-22 17:00:00,4894.166666666667,35.0,0.03,0.0,0,4349.222222222223,4933.222222222223,17,2
2025-01-22 18:00:00,4349.222222222223,35.0,0.03,0.0,0,3307.0,4894.166666666667,18,2
2025-01-22 19:00:00,3307.0,35.0,0.03,0.0,0,2675.8333333333335,4349.222222222223,19,2
2025-01-22 20:00:00,2675.8333333333335,35.0,0.03,0.0,0,2266.0,3307.0,20,2
2025-01-22 21:00:00,2266.0,35.0,0.03,0.0,0,1583.8333333333333,2675.8333333333335,21,2
2025-01-22 22:00:00,1583.8333333333333,35.0,0.03,0.0,0,917.0,2266.0,22,2
2025-01-22 23:00:00,917.0,35.0,0.03,0.0,0,502.3,1583.8333333333333,23,2
2025-01-23 00:00:00,502.3,35.0,0.05,0.0,1,346.1,917.0,0,3
2025-01-23 01:00:00,346.1,35.0,0.05,0.0,0,348.3,502.3,1,3
2025-01-23 02:00:00,348.3,35.0,0.05,0.0,0,531.95,346.1,2,3
2025-01-23 03:00:00,531.95,35.0,0.05,0.0,0,1254.6,348.3,3,3
2025-01-23 04:00:00,1254.6,35.0,0.05,0.0,1,2684.95,531.95,4,3
2025-01-23 05:00:00,2684.95,35.0,0.05,0.0,0,3883.55,1254.6,5,3
2025-01-23 06:00:00,3883.55,35.0,0.05,0.0,1,4910.15,2684.95,6,3
2025-01-23 07:00:00,4910.15,35.0,0.05,0.0,0,4958.6,3883.55,7,3
2025-01-23 08:00:00,4958.6,35.0,0.05,0.0,0,4606.25,4910.15,8,3
2025-01-23 09:00:00,4606.25,35.0,0.05,0.0,0,4100.7,4958.6,9,3
2025-01-23 10:00:00,4100.7,35.0,0.05,0.0,1,4132.9,4606.25,10,3
2025-01-23 11:00:00,4132.9,35.0,0.05,0.0,1,4343.8,4100.7,11,3
2025-01-23 12:00:00,4343.8,35.0,0.05,0.0,2,4667.4,4132.9,12,3
2025-01-23 13:00:00,4667.4,35.0,0.05,0.0,0,4842.85,4343.8,13,3
2025-01-23 14:00:00,4842.85,35.0,0.05,0.0,0,5101.25,4667.4,14,3
2025-01-23 15:00:00,5101.25,35.0,0.05,0.0,2,4925.45,4842.85,15,3
2025-01-23 16:00:00,4925.45,35.0,0.05,0.0,1,4821.25,5101.25,16,3
2025-01-23 17:00:00,4821.25,35.0,0.05,0.0,0,4384.45,4925.45,17,3
2025-01-23 18:00:00,4384.45,35.0,0.05,0.0,1,3384.0,4821.25,18,3
2025-01-23 19:00:00,3384.0,35.0,0.05,0.0,0,2746.7,4384.45,19,3
2025-01-23 20:00:00,2746.7,35.0,0.05,0.0,0,2396.75,3384.0,20,3
2025-01-23 21:00:00,2396.75,35.0,0.05,0.0,0,2031.15,2746.7,21,3
2025-01-23 22:00:00,2031.15,35.0,0.05,0.0,0,1042.75,2396.75,22,3
2025-01-23 23:00:00,1042.75,35.0,0.05,0.0,1,552.25,2031.15,23,3
2025-01-24 00:00:00,552.25,40.0,0.59,0.0,0,366.85,1042.75,0,4
2025-01-24 01:00:00,366.85,40.0,0.59,0.0,0,362.75,552.25,1,4
2025-01-24 02:00:00,362.75,40.0,0.59,0.0,0,522.85,366.85,2,4
2025-01-24 03:00:00,522.85,40.0,0.59,0.0,0,1165.45,362.75,3,4
2025-01-24 04:00:00,1165.45,40.0,0.59,0.0,0,2506.15,522.85,4,4
2025-01-24 05:00:00,2506.15,40.0,0.59,0.0,1,3482.85,1165.45,5,4
2025-01-24 06:00:00,3482.85,40.0,0.59,0.0,0,4636.85,2506.15,6,4
2025-01-24 07:00:00,4636.85,40.0,0.59,0.0,0,4608.8,3482.85,7,4
2025-01-24 08:00:00,4608.8,40.0,0.59,0.0,1,4420.15,4636.85,8,4
2025-01-24 09:00:00,4420.15,40.0,0.59,0.0,1,4205.7,4608.8,9,4
2025-01-24 10:00:00,4205.7,40.0,0.59,0.0,1,4364.3,4420.15,10,4
2025-01-24 11:00:00,4364.3,40.0,0.59,0.0,0,4542.75,4205.7,11,4
2025-01-24 12:00:00,4542.75,40.0,0.59,0.0,1,4849.45,4364.3,12,4
2025-01-24 13:00:00,4849.45,40.0,0.59,0.0,0,4949.9,4542.75,13,4
2025-01-24 14:00:00,4949.9,40.0,0.59,0.0,0,4950.9,4849.45,14,4
2025-01-24 15:00:00,4950.9,40.0,0.59,0.0,1,4931.65,4949.9,15,4
2025-01-24 16:00:00,4931.65,40.0,0.59,0.0,1,4918.95,4950.9,16,4
2025-01-24 17:00:00,4918.95,40.0,0.59,0.0,0,4567.45,4931.65,17,4
2025-01-24 18:00:00,4567.45,40.0,0.59,0.0,0,3743.65,4918.95,18,4
2025-01-24 19:00:00,3743.65,40.0,0.59,0.0,0,2947.4,4567.45,19,4
2025-01-24 20:00:00,2947.4,40.0,0.59,0.0,1,2616.8,3743.65,20,4
2025-01-24 21:00:00,2616.8,40.0,0.59,0.0,0,2186.35,2947.4,21,4
2025-01-24 22:00:00,2186.35,40.0,0.59,0.0,1,1475.3,2616.8,22,4
2025-01-24 23:00:00,1475.3,40.0,0.59,0.0,0,903.2,2186.35,23,4
2025-01-25 00:00:00,903.2,37.0,0.12,0.0,0,548.45,1475.3,0,5
2025-01-25 01:00:00,548.45,37.0,0.12,0.0,0,454.45,903.2,1,5
2025-01-25 02:00:00,454.45,37.0,0.12,0.0,0,403.45,548.45,2,5
2025-01-25 03:00:00,403.45,37.0,0.12,0.0,0,557.55,454.45,3,5
2025-01-25 04:00:00,557.55,37.0,0.12,0.0,1,866.3,403.45,4,5
2025-01-25 05:00:00,866.3,37.0,0.12,0.0,0,1408.45,557.55,5,5
2025-01-25 06:00:00,1408.45,37.0,0.12,0.0,0,2071.9,866.3,6,5
2025-01-25 07:00:00,2071.9,37.0,0.12,0.0,1,2876.25,1408.45,7,5
2025-01-25 08:00:00,2876.25,37.0,0.12,0.0,0,3721.4,2071.9,8,5
2025-01-25 09:00:00,3721.4,37.0,0.12,0.0,0,4378.55,2876.25,9,5
2025-01-25 10:00:00,4378.55,37.0,0.12,0.0,0,4733.95,3721.4,10,5
2025-01-25 11:00:00,4733.95,37.0,0.12,0.0,0,4864.9,4378.55,11,5
2025-01-25 12:00:00,4864.9,37.0,0.12,0.0,0,4913.2,4733.95,12,5
2025-01-25 13:00:00,4913.2,37.0,0.12,0.0,0,4925.15,4864.9,13,5
2025-01-25 14:00:00,4925.15,37.0,0.12,0.0,0,4967.35,4913.2,14,5
2025-01-25 15:00:00,4967.35,37.0,0.12,0.0,1,5022.3,4925.15,15,5
2025-01-25 16:00:00,5022.3,37.0,0.12,0.0,0,4883.9,4967.35,16,5
